"Unnamed: 0","Sector","CourseName","Duration","Minimum Education","Language","Module","TopicName","URL"
5861,"Environmental Engineering","Water Treatment/ Water Technology","43hrs 9min","12th","English/Hindi","Module 1: Introduction to Water Hardness","Hardness Of Water |Carbonate and non-carbonate hardness| water treatment engineering chemistry","https://www.youtube.com/watch?v=XCZakSI-M0I"
5862,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 1: Introduction to Water Hardness","Comparison Between Temporary and Permanent Hardness | Engineering chemistry | Water technology","https://www.youtube.com/watch?v=Qs4KaQQ_IDI"
5863,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 1: Introduction to Water Hardness","Comparison Between Hard Water And Soft Water | engineering chemistry | Water technology","https://www.youtube.com/watch?v=HEgW4ep9wrM"
5864,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 1: Introduction to Water Hardness","Degree Of Hardness Of water| Degree Of Hardness of Water Formula-By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=1Z_3RlbzgpU"
5865,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 2: Hardness Measurement and Classification","Water treatment |Units Of Hardness Of Water-| Engineering chemistry unit-4 | By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=2xw6wb5AL00"
5866,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 2: Hardness Measurement and Classification","How to calculate hardness of given water samle-By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=lnMdw6Gk5JM"
5867,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 2: Hardness Measurement and Classification","Zeolite/ Permutit  method of water softening-By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=Yc7j8DZqnoM"
5868,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 3: Zeolite Softening Method","Calculate hardness of water sample by Zeolite/Permutit method( Numerical-1)- By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=kT4Q7DTQtOA"
5869,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 3: Zeolite Softening Method","Zeolite/ Permutit numerical - By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=0RBkBA6d-mw"
5870,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 3: Zeolite Softening Method","Zeolite Numerical -3 -By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=ugDc5r5CDn8"
5871,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 3: Zeolite Softening Method","Ion exchange resin method-Deionization or Demineralization process of water-By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=SzJaTGzBLZY"
5872,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 4: Ion Exchange and Reverse Osmosis","Reverse Osmosis Method- By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=U39YgwtSVWQ"
5873,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 4: Ion Exchange and Reverse Osmosis","Calgon method- By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=QDkCD6RDARg"
5874,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 4: Ion Exchange and Reverse Osmosis","Lime Soda Method-By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=loP0jDYRvOA"
5875,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 5: Lime-Soda Softening Method","Cold lime soda Method-By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=9omlxHgLCQs"
5876,"Environmental Engineering","Water Treatment/ Water Technology","","12th","English/Hindi","Module 5: Lime-Soda Softening Method","Hot lime Soda Method-By Dr. Anjali Ssaxena","https://www.youtube.com/watch?v=OvcKm6kGHPo"
